34.144092, 73.209902
34.137435, 73.220661
34.14921, 73.207981
34.143334, 73.218636
34.136988, 73.218851
34.146557, 73.214959
34.152124, 73.213127
34.154911, 73.212065
34.141688, 73.213757
34.149541, 73.201914
27.942946, 69.31699
27.936498, 69.315908
27.944032, 69.312963
27.931609, 69.309885
27.94075, 69.31592
27.936388, 69.313582
27.945655, 69.315881
27.943301, 69.313608
27.944577, 69.320542
27.929082, 69.324534
29.141958, 71.256429
29.135793, 71.254947
29.146854, 71.260907
29.146121, 71.257832
29.14241, 71.265759
29.151146, 71.248045
29.146528, 71.262484
29.150578, 71.259263
29.145353, 71.248856
29.138901, 71.249313
30.68689, 71.745354
30.682091, 71.735329
30.676498, 71.744136
30.680259, 71.738509
30.674744, 71.740016
30.687367, 71.734956
30.675464, 71.734543
30.683072, 71.749801
30.679074, 71.733906
30.677868, 71.742008
33.995067, 72.121132
33.998921, 72.117086
34.008267, 72.123839
34.010647, 72.130363
34.000125, 72.132513
34.006892, 72.130743
33.993804, 72.12569
34.010641, 72.133706
34.000987, 72.117704
34.002611, 72.134963
36.298424, 74.610724
36.309263, 74.616014
36.313638, 74.618356
36.304067, 74.610248
36.315465, 74.621571
36.313832, 74.615752
36.300019, 74.607028
36.29734, 74.617847
36.310287, 74.625363
36.305001, 74.613663
30.496189, 67.516845
30.488602, 67.51701
30.499134, 67.521364
30.497182, 67.519729
30.482499, 67.51455
30.497243, 67.5143
30.493809, 67.524163
30.487807, 67.531267
30.4947, 67.526135
30.481393, 67.513396
29.391232, 70.901315
29.374748, 70.906062
29.380951, 70.901489
29.390954, 70.916214
29.374665, 70.910761
29.375012, 70.910773
29.378749, 70.91187
29.378956, 70.917985
29.379124, 70.918672
29.381183, 70.905061
33.527525, 70.336248
33.532731, 70.337004
33.530843, 70.355672
33.543778, 70.345445
33.529653, 70.349225
33.531826, 70.350714
33.531804, 70.351665
33.541389, 70.338955
33.526618, 70.339961
33.531438, 70.337786
34.916294, 72.632214
34.925564, 72.636321
34.924164, 72.639965
34.928486, 72.633702
34.92525, 72.639753
34.918658, 72.636739
34.922624, 72.631695
34.91416, 72.626504
34.921188, 72.625048
34.914433, 72.622659
34.000141, 71.922812
34.000469, 71.930399
34.0043, 71.921207
34.011281, 71.935759
34.008767, 71.9201
34.013813, 71.920073
33.996779, 71.922383
34.014614, 71.935671
34.000224, 71.93949
33.997286, 71.933198
34.184294, 73.085769
34.185241, 73.091507
34.190579, 73.086383
34.189904, 73.095145
34.181975, 73.090152
34.189051, 73.086096
34.186612, 73.097818
34.182493, 73.095537
34.195603, 73.09827
34.193849, 73.087493
30.296635, 73.061225
30.283161, 73.074225
30.294385, 73.067847
30.283056, 73.065658
30.280927, 73.069543
30.290917, 73.0615
30.291535, 73.068385
30.282507, 73.056247
30.281601, 73.066942
30.282865, 73.058602
34.104123, 72.24743
34.10409, 72.246444
34.11159, 72.236413
34.103418, 72.244262
34.103532, 72.250591
34.107531, 72.240347
34.097772, 72.23611
