34.1463, 73.21168
27.93677, 69.31941
29.14269, 71.25771
30.67791, 71.74344
34.00337, 72.12561
36.30703, 74.61545
30.48976, 67.52177
29.38242, 70.91106
33.53613, 70.34607
34.92039, 72.63265
34.00584, 71.92971
34.18729, 73.09078
30.29058, 73.06574
34.10773, 72.24517
34.57173, 73.89724
33.76671, 72.35977
26.45677, 65.23144
31.99042, 74.6641
24.656, 68.837
34.4377, 73.22368
27.75431, 68.75866
33.98111, 73.77608
29.99835, 73.25272
30.55083, 73.39083
29.39779, 71.6752
30.73586, 70.83796
26.58761, 68.30215
32.98527, 70.60403
36.32162, 74.69502
29.89773, 69.52558
30.57759, 73.83912
30.78769, 70.86853
34.6178, 71.97247
34.67719, 73.02329
32.43816, 74.26794
26.22718, 66.31178
25.78497, 68.80754
29.04174, 67.82394
31.62685, 71.06471
32.26576, 72.89809
26.55831, 67.72139
31.56884, 72.64917
32.48206, 72.90865
32.97465, 74.07846
26.91041, 68.19466
25.80565, 68.49143
32.42968, 74.3635
27.183, 68.6358
24.86667, 68.33333
27.85838, 68.83378
30.75202, 73.02834
31.54514, 73.82891
31.56808, 73.18317
30.42919, 73.04522
30.42388, 72.69737
31.17772, 71.2048
32.93286, 72.85394
30.91769, 66.45259
25.29362, 68.81176
34.14822, 71.7406
32.34434, 74.70507
31.75511, 72.91403
33.82342, 71.89292
25.5126, 69.78437
30.5301, 72.69155
35.41287, 74.10407
31.72091, 72.97836
29.79713, 72.85772
35.8518, 71.78636
32.71962, 72.98625
28.01944, 67.92083
31.75, 73.8
24.3944, 67.99298
30.96621, 73.97908
29.47489, 67.65167
26.73033, 67.7769
34.51106, 72.48438
30.57053, 70.93722
29.55769, 70.37614
28.88846, 64.40616
32.64167, 72.975
24.79382, 68.17978
31.78447, 71.10197
26.67765, 68.28666
32.32422, 74.35039
35.29169, 73.2906
32.87533, 71.57118
26.50158, 67.97079
33.19282, 73.14099
26.45528, 68.31835
28.37353, 68.35078
29.03619, 69.15849
30.04587, 70.64029
31.83129, 70.9017
28.54657, 68.22308
29.57991, 71.75213
32.40613, 74.13706
25.50484, 69.5709
25.15657, 69.11098
31.21735, 72.99621
29.76584, 73.26557
32.64101, 73.72039
30.66984, 73.65306
24.46688, 69.58114
33.4245, 70.73676
27.37421, 68.09715
30.15307, 68.57323
31.83439, 71.43639
29.74975, 73.24294
29.80275, 71.74344
35.34712, 74.85632
32.04237, 74.25996
31.41554, 73.08969
29.46799, 73.03489
31.88642, 72.41362
32.17629, 75.06583
29.19344, 72.85525
25.11853, 66.72985
36.17683, 73.76383
27.3517, 68.5215
28.61321, 67.48564
30.83383, 71.90491
28.06029, 67.98033
27.90631, 68.5121
24.74182, 67.58534
28.13882, 69.08245
28.00437, 69.31569
35.91869, 74.31245
31.14926, 72.68323
27.43521, 68.07572
26.88099, 67.68239
27.19846, 67.95348
33.25411, 73.30433
32.15567, 74.18705
32.5742, 74.07542
32.67087, 70.33917
25.12163, 62.32541
32.64043, 74.56898
32.07095, 73.68802
25.81459, 68.42198
33.53198, 71.0595
33.99783, 72.93493
30.10077, 67.93824
32.27871, 71.55429
29.61206, 73.13802
29.69221, 72.54566
34.1691, 73.7432
30.45097, 73.69371
34.05348, 73.15993
33.9099, 72.49179
27.21088, 68.41598
30.74168, 73.82327
