34.145963, 73.202017
34.147086, 73.217066
34.143022, 73.220702
34.155162, 73.206372
34.155644, 73.220316
34.140396, 73.217691
34.139866, 73.215349
34.155125, 73.213589
34.137978, 73.208861
34.155041, 73.210789
29.139667, 71.254386
29.152029, 71.259208
29.141283, 71.255256
29.152343, 71.260851
29.152061, 71.266776
29.133496, 71.257211
29.13456, 71.258779
29.138859, 71.265216
29.151838, 71.253327
29.15177, 71.250394
30.672633, 71.746885
30.670098, 71.753402
30.675238, 71.750072
30.67302, 71.74891
30.67218, 71.740715
30.685852, 71.748406
30.668425, 71.749002
30.682302, 71.750719
30.686828, 71.747292
30.673909, 71.733909
30.486538, 67.520693
30.487105, 67.521624
30.492706, 67.516406
30.492501, 67.527795
30.487643, 67.529487
30.49179, 67.524806
30.499474, 67.511916
30.485302, 67.517533
30.492184, 67.514757
30.489769, 67.513508
29.389404, 70.90754
29.381232, 70.905511
29.384539, 70.902762
29.387746, 70.905869
29.374654, 70.906548
29.388225, 70.909327
29.380235, 70.913411
29.375153, 70.902713
29.381979, 70.907011
29.392137, 70.917156
33.527186, 70.343354
33.541124, 70.354152
33.532998, 70.344109
33.535931, 70.337752
33.543751, 70.341073
33.535838, 70.353734
33.543687, 70.352517
33.535503, 70.341539
33.52628, 70.339492
33.538363, 70.353504
34.920909, 72.641017
34.926292, 72.633255
34.915367, 72.639278
34.925729, 72.632412
34.929673, 72.639944
34.923877, 72.639599
34.916503, 72.630042
34.923115, 72.637988
34.925864, 72.637935
34.914116, 72.626667
34.002349, 71.933047
34.001601, 71.939309
34.009048, 71.926887
34.000293, 71.93011
34.011712, 71.935772
34.002475, 71.933416
34.008635, 71.933783
33.998634, 71.93366
34.01201, 71.925207
34.004704, 71.933353
34.18382, 73.092926
34.192919, 73.083768
34.186627, 73.087688
34.193509, 73.085429
34.193625, 73.089761
34.190011, 73.087477
34.19014, 73.085741
34.191453, 73.08498
34.182693, 73.084743
34.1879, 73.096929
33.768589, 72.362456
33.762908, 72.363458
33.761208, 72.36045
33.759127, 72.358173
33.76549, 72.355046
33.775325, 72.361798
33.766035, 72.364428
33.763476, 72.349857
33.766521, 72.3637
33.770372, 72.350777
24.66203, 68.839416
24.64799, 68.832255
24.647395, 68.833821
24.649964, 68.845266
24.664876, 68.830351
24.650348, 68.83145
24.662407, 68.840111
24.64846, 68.834262
24.662426, 68.846723
24.665075, 68.840984
30.733248, 70.832073
30.738602, 70.840285
30.731717, 70.830324
30.732458, 70.830786
30.727721, 70.830997
30.739111, 70.846143
30.735445, 70.84165
30.73855, 70.847485
30.733031, 70.837001
30.726498, 70.846935
26.593092, 68.296575
26.588365, 68.294785
26.594067, 68.305519
26.580495, 68.295307
26.59455, 68.305977
26.588638, 68.297454
26.580943, 68.292442
26.597504, 68.305828
26.581624, 68.293128
26.578826, 68.293079
34.60819, 71.976937
34.617142, 71.96924
34.614619, 71.964127
34.611944, 71.965036
34.625452, 71.97354
34.611918, 71.97359
34.622557, 71.971294
34.608467, 71.974032
34.618803, 71.978508
34.622387, 71.96911
32.440542, 74.259185
32.431207, 74.269479
32.431727, 74.272388
32.447455, 74.266923
32.438001, 74.262592
32.433768, 74.270143
32.432683, 74.260718
32.445627, 74.27261
32.429788, 74.26101
32.428625, 74.270587
32.488083, 72.916442
32.486474, 72.906632
32.48657, 72.905959
32.473179, 72.915833
32.486333, 72.909785
32.481765, 72.916302
32.476971, 72.8997
32.491498, 72.916369
32.490405, 72.900439
32.483705, 72.917166
26.901568, 68.203806
26.917029, 68.191914
26.918691, 68.200057
26.905974, 68.20202
26.911893, 68.1862
26.918403, 68.197895
26.90577, 68.203732
26.908326, 68.203953
26.90704, 68.187402
26.907624, 68.197589
27.859456, 68.839168
27.852769, 68.833587
27.863365, 68.839396
27.859649, 68.840944
27.850666, 68.828345
27.867294, 68.841537
27.849729, 68.833094
27.860383, 68.837503
27.868113, 68.842369
27.859521, 68.827357
30.91499, 66.457368
30.913805, 66.458524
30.92575, 66.454635
30.920576, 66.456896
30.910981, 66.45986
30.915869, 66.458618
30.924897, 66.449524
30.913722, 66.448912
30.924141, 66.449704
30.922521, 66.444234
25.289406, 68.813585
25.303015, 68.808927
25.295148, 68.805526
25.301742, 68.811553
25.288315, 68.806928
25.303611, 68.818071
25.297274, 68.806117
25.295074, 68.803614
25.290887, 68.816094
25.28493, 68.814288
31.762612, 72.921701
31.74592, 72.910381
31.75719, 72.915332
31.761451, 72.918678
31.748168, 72.916459
31.747083, 72.923714
31.756344, 72.909699
31.752903, 72.92032
31.760183, 72.904536
31.746916, 72.905403
29.471915, 67.646171
29.469163, 67.64224
29.469233, 67.646057
29.472364, 67.659325
29.476523, 67.654809
29.479639, 67.653284
29.477557, 67.655568
29.483357, 67.660069
29.474448, 67.660608
29.467589, 67.655025
26.720331, 67.780511
26.727597, 67.771711
26.722607, 67.782937
26.730538, 67.773981
26.729846, 67.772909
26.735259, 67.784702
26.733424, 67.773957
26.737043, 67.76826
26.723788, 67.780702
26.726447, 67.768991
34.513155, 72.474605
34.510513, 72.484246
34.511536, 72.485883
34.506399, 72.475535
34.505131, 72.476081
34.510294, 72.485491
34.513366, 72.492824
34.513422, 72.480903
34.515505, 72.480341
34.509869, 72.485159
26.669198, 68.289399
26.685271, 68.285035
26.68341, 68.281829
26.672959, 68.290564
26.687053, 68.291213
26.679858, 68.280627
26.669434, 68.286988
26.678051, 68.294773
26.679561, 68.284282
26.676327, 68.291624
32.868859, 71.579348
32.873856, 71.574143
32.884692, 71.579512
32.880762, 71.565601
32.866393, 71.577548
32.876278, 71.564072
32.879945, 71.565446
32.879746, 71.573811
32.870413, 71.573877
32.870196, 71.575608
26.507485, 67.975763
26.509672, 67.975384
26.499302, 67.966629
26.496711, 67.96388
26.498895, 67.961633
26.4952, 67.965314
26.509683, 67.977765
26.511119, 67.965278
26.502508, 67.9635
26.505547, 67.977849
33.195872, 73.139245
33.183205, 73.150136
33.183397, 73.145499
33.201488, 73.143651
33.202663, 73.149039
33.194447, 73.133995
33.201265, 73.142712
33.200977, 73.148115
33.187663, 73.138012
33.185073, 73.147025
26.448838, 68.325187
26.448296, 68.319348
26.449263, 68.309304
26.445505, 68.31404
26.452091, 68.326778
26.45313, 68.317104
26.452799, 68.326176
26.461963, 68.317022
26.457985, 68.325991
26.453138, 68.314076
28.373224, 68.347576
28.378681, 68.347754
28.370946, 68.360622
28.369579, 68.353158
28.365963, 68.352983
28.372632, 68.344056
28.365291, 68.359895
28.375983, 68.353444
28.37194, 68.349373
28.38211, 68.344908
28.548668, 68.230129
28.551789, 68.227887
28.546312, 68.222846
28.544376, 68.224032
28.54502, 68.218619
28.544928, 68.221858
28.536836, 68.224971
28.550686, 68.218395
28.55146, 68.219894
28.551585, 68.214918
29.57906, 71.747536
29.572224, 71.747355
29.583256, 71.749557
29.588219, 71.751497
29.576501, 71.743607
29.58825, 71.744551
29.576847, 71.744583
29.574757, 71.747267
29.573668, 71.760341
29.573136, 71.756778
25.154175, 69.113802
25.162592, 69.118218
25.148948, 69.113157
25.148156, 69.110664
25.157283, 69.119449
25.164646, 69.113526
25.153857, 69.104793
25.158734, 69.117575
25.162229, 69.109907
25.154928, 69.1013
31.208304, 73.004724
31.22658, 73.000048
31.226278, 73.000231
31.208414, 73.000904
31.226782, 72.992886
31.224875, 72.998389
31.21832, 72.996598
31.208477, 72.988748
31.217728, 72.998472
31.224305, 72.98976
32.636869, 73.717111
32.646491, 73.715347
32.632246, 73.717941
32.633614, 73.712977
32.638476, 73.729609
32.644739, 73.716036
32.648339, 73.714797
32.649637, 73.72445
32.650461, 73.716391
32.632693, 73.720604
30.150511, 68.567681
30.148496, 68.579757
30.155117, 68.568335
30.157819, 68.569268
30.147284, 68.571182
30.152099, 68.580954
30.155856, 68.580723
30.148516, 68.58062
30.145489, 68.576573
