27.93677, 69.31941
34.00337, 72.12561
36.30703, 74.61545
30.29058, 73.06574
34.10773, 72.24517
34.57173, 73.89724
26.45677, 65.23144
31.99042, 74.6641
32.98527, 70.60403
36.32162, 74.69502
29.89773, 69.52558
30.57759, 73.83912
30.78769, 70.86853
34.67719, 73.02329
25.78497, 68.80754
29.04174, 67.82394
31.62685, 71.06471
32.26576, 72.89809
31.56884, 72.64917
32.97465, 74.07846
25.80565, 68.49143
27.183, 68.6358
24.86667, 68.33333
30.75202, 73.02834
30.42919, 73.04522
30.42388, 72.69737
31.17772, 71.2048
34.14822, 71.7406
32.34434, 74.70507
33.82342, 71.89292
25.5126, 69.78437
35.41287, 74.10407
31.72091, 72.97836
29.79713, 72.85772
32.71962, 72.98625
28.01944, 67.92083
30.96621, 73.97908
30.57053, 70.93722
29.55769, 70.37614
28.88846, 64.40616
32.64167, 72.975
32.32422, 74.35039
35.29169, 73.2906
25.50484, 69.5709
29.76584, 73.26557
24.46688, 69.58114
27.37421, 68.09715
31.83439, 71.43639
29.74975, 73.24294
25.11853, 66.72985
30.83383, 71.90491
28.13882, 69.08245
28.00437, 69.31569
35.91869, 74.31245
25.81459, 68.42198
30.10077, 67.93824
34.05348, 73.15993
29.64235, 70.59518
33.43304, 72.01877
31.82098, 73.91815
31.3332, 73.41868
24.35492, 68.26732
29.51827, 70.84474
32.29016, 72.28182
31.26981, 72.31687
29.6243, 71.91437
33.59183, 73.38736
31.97597, 73.59999
32.77998, 72.69793
33.74698, 73.51229
28.24574, 69.17974
30.76468, 74.12286
24.80817, 68.60483
31.2246, 70.95153
28.4326, 69.58364
32.26, 72.5
24.14422, 67.45094
30.75236, 67.71133
26.14713, 68.71777
34.05997, 72.88963
32.74255, 72.73478
31.83294, 73.62213
28.58459, 65.41501
31.49936, 73.26763
27.81193, 66.61096
30.46907, 70.96699
27.34156, 68.70821
32.33311, 74.54694
30.20379, 66.98723
32.18843, 73.02987
31.17068, 74.10126
32.41208, 74.62855
28.55207, 70.46837
30.7737, 70.93125
25.36566, 68.30831
32.45775, 71.47892
32.52982, 73.97486
33.38291, 71.33733
32.60724, 70.91234
34.0988, 71.14108
30.96128, 70.93904
32.20393, 72.9512
27.75314, 68.45166
29.80123, 72.17398
24.94343, 67.20591
30.83044, 72.79943
31.38771, 71.44047
29.79966, 66.84553
25.59709, 68.4467
25.0429, 68.65591
27.18027, 67.82051
32.78518, 73.82306
30.44067, 72.35679
31.2024, 73.94857
30.16356, 73.56858
33.00059, 70.07117
27.75985, 68.09195
24.72852, 68.2601
28.02136, 69.54914
24.54692, 67.62797
25.30981, 69.05019
24.73701, 69.79707
26.66317, 68.00016
30.80563, 70.84911
30.85944, 69.82208
25.06717, 69.6434
31.90376, 74.51587
27.66684, 68.3609
24.85822, 69.40153
31.96258, 73.97117
26.8401, 68.12265
33.30614, 73.4833
34.25195, 71.96656
33.99829, 71.99834
29.55218, 66.02288
25.2088, 64.6357
34.00968, 71.79445
26.77455, 68.30094
26.97186, 64.09459
27.85619, 69.11111
33.89968, 70.10012
25.26302, 63.46921
32.26286, 74.66327
31.02021, 73.85333
32.43104, 73.579
32.58662, 73.04456
27.59178, 68.61848
30.76663, 72.43455
30.58176, 66.99406
25.51122, 69.37803
30.29184, 71.67164
30.72803, 66.66117
30.70077, 68.35984
31.22078, 74.25483
24.98391, 68.8537
27.80227, 68.28902
33.85782, 73.76043
30.87878, 73.59857
34.06048, 71.99276
28.68735, 69.9535
34.74655, 72.35568
26.13845, 68.27444
25.28143, 69.39623
31.71667, 73.38333
26.0403, 68.13763
32.82581, 70.78107
30.59476, 71.9699
27.2127, 68.46883
34.21599, 71.5548
27.84726, 67.90679
26.15411, 68.65013
32.26361, 75.16008
31.46116, 74.10091
34.67872, 72.98491
34.32959, 71.17852
31.91023, 70.87757
29.88092, 71.29344
29.54299, 67.87726
31.82539, 72.54064
26.03008, 68.80867
27.30475, 68.39715
32.46211, 74.18207
31.86541, 73.50875
28.49276, 66.25999
32.71816, 74.44773
30.52693, 72.24079
24.88454, 68.81437
25.76818, 68.66196
25.4605, 68.71745
24.78914, 68.96535
25.42813, 68.52923
25.99625, 69.20251
25.12384, 68.53677
28.27886, 68.9976
32.21707, 70.38315
30.70358, 70.65054
35.47836, 72.24383
34.82659, 71.84423
28.16429, 69.73114
25.36329, 69.74184
28.17723, 68.04367
25.80722, 66.62194
34.18775, 71.76274
30.0445, 72.3556
32.29889, 69.5725
27.44805, 67.79654
29.12122, 71.74459
32.34464, 74.8999
28.81284, 70.52341
34.0595, 72.4669
31.34082, 69.4493
30.38244, 67.72562
